"id","name","city","district","star_rating","price_per_night","available_rooms","amenities","address"
"185","申城虹桥六盘水酒店","上海","闵行区","2","164","54","免费WiFi,24小时热水,空调,电视","上海市闵行区虹桥路272号"
"186","悠度(虹桥中心店)","上海","静安区","2","112","58","免费WiFi,24小时热水,空调,电视","上海市静安区虹桥路132号"
"187","派酒店(新天地旗舰店)","上海","浦东新区","2","220","120","免费WiFi,24小时热水,空调,电视","上海市浦东新区新天地路253号"
"188","东方新天地行政途窝","上海","徐汇区","2","139","59","免费WiFi,24小时热水,空调,电视","上海市徐汇区新天地路226号"
"189","格林豪泰(浦东人民广场店)","上海","虹口区","2","174","47","免费WiFi,24小时热水,空调,电视","上海市虹口区人民广场路181号"
"190","上海徐家汇悠度酒店","上海","徐汇区","2","106","87","免费WiFi,24小时热水,空调,电视","上海市徐汇区徐家汇路426号"
"191","上海宜居(陆家嘴店)","上海","长宁区","2","158","114","免费WiFi,24小时热水,空调,电视","上海市长宁区陆家嘴路284号"
"192","7天(浦东新天地店)","上海","虹口区","2","176","100","免费WiFi,24小时热水,空调,电视","上海市虹口区新天地路257号"
"193","上海人民广场行政易佰","上海","黄浦区","2","109","104","免费WiFi,24小时热水,空调,电视","上海市黄浦区人民广场路331号"
"194","上海贝壳(静安寺店)","上海","虹口区","2","166","106","免费WiFi,24小时热水,空调,电视","上海市虹口区静安寺路313号"
"195","沪上逸米(虹桥店)","上海","静安区","2","198","83","免费WiFi,24小时热水,空调,电视","上海市静安区虹桥路348号"
"196","黄埔虹桥锦江之星酒店","上海","黄浦区","2","170","89","免费WiFi,24小时热水,空调,电视","上海市黄浦区虹桥路146号"
"197","OYO(黄埔新天地店)","上海","闵行区","2","109","114","免费WiFi,24小时热水,空调,电视","上海市闵行区新天地路340号"
"198","易佰(徐家汇景观店)","上海","虹口区","2","175","50","免费WiFi,24小时热水,空调,电视","上海市虹口区徐家汇路159号"
"199","黄埔虹桥中心青旅之家","上海","闵行区","2","188","107","免费WiFi,24小时热水,空调,电视","上海市闵行区虹桥路48号"
"200","微客(东方虹桥店)","上海","黄浦区","2","122","67","免费WiFi,24小时热水,空调,电视","上海市黄浦区虹桥路175号"
"201","羊城上下九金陵江滨酒店","广州","越秀区","5","1891","37","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","广州市越秀区上下九路404号"
"202","岭南沙面威斯汀酒店","广州","黄埔区","5","2059","38","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","广州市黄埔区沙面路393号"
"203","安缦(太古汇中心店)","广州","荔湾区","5","1420","36","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","广州市荔湾区太古汇路355号"
"204","安缦(羊城广州塔店)","广州","天河区","5","1652","24","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","广州市天河区广州塔路313号"
"205","皇冠假日(广州塔都会店)","广州","越秀区","5","1947","40","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","广州市越秀区广州塔路415号"
"206","羊城首旅南苑(长隆店)","广州","白云区","5","1834","34","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","广州市白云区长隆路196号"
"207","锦江国际(白云山2号店)","广州","越秀区","5","1704","11","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","广州市越秀区白云山路329号"
"208","花城沙面首旅南苑酒店","广州","天河区","5","1847","12","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","广州市天河区沙面路391号"
"209","花城四季(广州塔店)","广州","番禺区","5","1055","40","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","广州市番禺区广州塔路467号"
"210","穗城长隆索菲特酒店","广州","天河区","5","2303","26","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","广州市天河区长隆路192号"
"211","穗城天河城香格里拉酒店","广州","海珠区","5","1985","39","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","广州市海珠区天河城路51号"
"212","虹夕诺雅(花城北京路店)","广州","越秀区","5","2615","32","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","广州市越秀区北京路路426号"
"213","珠江广州塔悦榕庄酒店","广州","荔湾区","5","757","18","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","广州市荔湾区广州塔路111号"
"214","岭南太古汇瑞吉酒店","广州","番禺区","5","1860","17","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","广州市番禺区太古汇路155号"
"215","广州上下九艾美酒店","广州","荔湾区","5","1134","36","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","广州市荔湾区上下九路464号"
"216","金陵江滨(沙面2号店)","广州","天河区","5","1268","19","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","广州市天河区沙面路220号"
"217","洲际(长隆景观店)","广州","越秀区","5","1030","26","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","广州市越秀区长隆路500号"
"218","中海凯骊(沙面5号店)","广州","番禺区","5","763","22","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","广州市番禺区沙面路448号"
"219","广州白云山精品首旅南苑","广州","海珠区","5","746","21","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","广州市海珠区白云山路404号"
"220","凯宾斯基(上下九3号店)","广州","白云区","5","1226","11","游泳池,健身房,SPA,商务中心,行政酒廊,免费WiFi,停车场,接机服务","广州市白云区上下九路181号"
"221","花城北京路度假中航泊悦","广州","黄埔区","4","840","60","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","广州市黄埔区北京路路94号"
"222","锦江都城(广州塔精品店)","广州","天河区","4","394","32","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","广州市天河区广州塔路454号"
"223","希尔顿逸林(琶洲4号店)","广州","番禺区","4","609","22","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","广州市番禺区琶洲路386号"
"224","花城长隆维景国际","广州","黄埔区","4","689","37","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","广州市黄埔区长隆路64号"
"225","穗城希尔顿欢朋(白云山店)","广州","白云区","4","697","31","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","广州市白云区白云山路255号"
"226","花城沙面旗舰格兰云天","广州","海珠区","4","784","25","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","广州市海珠区沙面路221号"
"227","岭南琶洲金陵饭店酒店","广州","海珠区","4","685","38","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","广州市海珠区琶洲路157号"
"228","丽怡(岭南白云山店)","广州","越秀区","4","807","22","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","广州市越秀区白云山路373号"
"229","岭南白云山康铂酒店","广州","海珠区","4","765","43","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","广州市海珠区白云山路263号"
"230","广州北京路建国饭店酒店","广州","黄埔区","4","479","24","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","广州市黄埔区北京路路121号"
"231","希尔顿欢朋(白云山2号店)","广州","番禺区","4","810","43","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","广州市番禺区白云山路191号"
"232","丽怡(广州太古汇店)","广州","越秀区","4","757","40","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","广州市越秀区太古汇路333号"
"233","羊城丽呈(天河城店)","广州","天河区","4","880","44","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","广州市天河区天河城路468号"
"234","广州琶洲精品远洋","广州","黄埔区","4","806","33","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","广州市黄埔区琶洲路314号"
"235","美居(广州塔旗舰店)","广州","越秀区","4","425","48","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","广州市越秀区广州塔路89号"
"236","广州长隆行政丽怡","广州","白云区","4","416","55","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","广州市白云区长隆路278号"
"237","美居(花城北京路店)","广州","白云区","4","870","34","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","广州市白云区北京路路63号"
"238","羊城上下九维景国际酒店","广州","黄埔区","4","719","55","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","广州市黄埔区上下九路294号"
"239","穗城沙面希尔顿欢朋酒店","广州","越秀区","4","666","45","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","广州市越秀区沙面路368号"
"240","雅阁(白云山1号店)","广州","黄埔区","4","478","40","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","广州市黄埔区白云山路329号"
"241","华美达(穗城广州塔店)","广州","白云区","4","481","55","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","广州市白云区广州塔路328号"
"242","羊城白云山金陵饭店酒店","广州","番禺区","4","880","29","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","广州市番禺区白云山路156号"
"243","建国饭店(羊城长隆店)","广州","白云区","4","640","25","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","广州市白云区长隆路129号"
"244","珠江沙面中心维景国际","广州","海珠区","4","660","59","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","广州市海珠区沙面路274号"
"245","假日酒店(北京路中心店)","广州","番禺区","4","695","56","健身房,餐厅,会议室,免费WiFi,停车场,商务中心","广州市番禺区北京路路22号"
"246","广州珠江新城精品全季","广州","白云区","3","233","79","免费WiFi,餐厅,洗衣房,会议室,停车场","广州市白云区珠江新城路293号"
"247","锐思特(岭南珠江新城店)","广州","荔湾区","3","344","49","免费WiFi,餐厅,洗衣房,会议室,停车场","广州市荔湾区珠江新城路248号"
"248","珠江白云山如家商旅酒店","广州","海珠区","3","356","33","免费WiFi,餐厅,洗衣房,会议室,停车场","广州市海珠区白云山路81号"
"249","艺龙壹堂(穗城广州塔店)","广州","荔湾区","3","335","39","免费WiFi,餐厅,洗衣房,会议室,停车场","广州市荔湾区广州塔路161号"
"250","柏曼(珠江长隆店)","广州","荔湾区","3","311","65","免费WiFi,餐厅,洗衣房,会议室,停车场","广州市荔湾区长隆路55号"
"251","羊城柏曼(广州塔店)","广州","天河区","3","243","39","免费WiFi,餐厅,洗衣房,会议室,停车场","广州市天河区广州塔路50号"
"252","如家精选(白云山景观店)","广州","黄埔区","3","401","40","免费WiFi,餐厅,洗衣房,会议室,停车场","广州市黄埔区白云山路417号"
"253","岭南柏曼(长隆店)","广州","越秀区","3","311","59","免费WiFi,餐厅,洗衣房,会议室,停车场","广州市越秀区长隆路256号"
"254","雅斯特(珠江新城4号店)","广州","天河区","3","241","43","免费WiFi,餐厅,洗衣房,会议室,停车场","广州市天河区珠江新城路299号"
"255","途客中国(珠江新城4号店)","广州","海珠区","3","253","64","免费WiFi,餐厅,洗衣房,会议室,停车场","广州市海珠区珠江新城路5号"
"256","穗城汉庭优佳(北京路店)","广州","海珠区","3","273","32","免费WiFi,餐厅,洗衣房,会议室,停车场","广州市海珠区北京路路206号"
"257","如家精选(沙面3号店)","广州","越秀区","3","198","54","免费WiFi,餐厅,洗衣房,会议室,停车场","广州市越秀区沙面路259号"
"258","艺龙壹堂(琶洲旗舰店)","广州","黄埔区","3","204","55","免费WiFi,餐厅,洗衣房,会议室,停车场","广州市黄埔区琶洲路192号"
"259","优程(长隆中心店)","广州","黄埔区","3","334","62","免费WiFi,餐厅,洗衣房,会议室,停车场","广州市黄埔区长隆路206号"
"260","广州珠江新城中心希岸","广州","天河区","3","265","60","免费WiFi,餐厅,洗衣房,会议室,停车场","广州市天河区珠江新城路266号"
"261","秋果(羊城太古汇店)","广州","番禺区","3","418","69","免费WiFi,餐厅,洗衣房,会议室,停车场","广州市番禺区太古汇路164号"
"262","锦江之星品尚(太古汇3号店)","广州","白云区","3","309","62","免费WiFi,餐厅,洗衣房,会议室,停车场","广州市白云区太古汇路273号"
"263","珠江太古汇非繁城品酒店","广州","海珠区","3","274","51","免费WiFi,餐厅,洗衣房,会议室,停车场","广州市海珠区太古汇路345号"
